transaction_id,transaction_date,drug_category,product_id,region,channel,customer_segment,units_sold,unit_price,gross_sales,discount_rate,discount_amount,net_sales,campaign_flag
TXN-00022406,2025-10-28,Anti-tubercular,ANT-04,South,Retail,Retail Chains,37,87.0,3218.87,0.3227,1038.7,2180.17,1
TXN-00005214,2025-10-29,ENT,ENT-04,Central,Government,Public Health,62,58.52,3627.95,0.2569,931.87,2696.07,0
TXN-00018535,2025-10-29,Analgesics,ANA-03,West,Distributor,Tier-2 Clinics,13,109.25,1420.28,0.106,150.49,1269.79,0
TXN-00017287,2025-10-29,Antifungals,ANT-05,South,Retail,Tier-2 Clinics,20,52.3,1046.02,0.1895,198.26,847.76,0
TXN-00008525,2025-10-29,Antivirals,ANT-01,South,Distributor,Tier-2 Clinics,11,34.95,384.46,0.1485,57.11,327.36,0
TXN-00002733,2025-10-29,Antibiotics,ANT-04,South,Retail,Independent Pharmacies,19,49.94,948.78,0.2768,262.64,686.14,0
TXN-00001982,2025-10-29,Analgesics,ANA-02,West,Retail,Tier-2 Clinics,12,119.54,1434.5,0.2266,325.13,1109.37,0
TXN-00013921,2025-10-29,Oncology Support,ONC-06,West,Distributor,Independent Pharmacies,6,40.8,244.77,0.2471,60.5,184.28,0
TXN-00024493,2025-10-29,Hepatology,HEP-03,East,Hospital,Tier-1 Hospitals,35,206.31,7220.99,0.0703,507.57,6713.42,0
TXN-00001057,2025-10-29,Neurology,NEU-01,North,Online,Independent Pharmacies,27,51.85,1399.94,0.1248,174.7,1225.24,0
TXN-00005257,2025-10-29,Fertility,FER-07,North,Retail,Independent Pharmacies,33,64.04,2113.27,0.3281,693.43,1419.84,1
TXN-00002243,2025-10-29,Antibiotics,ANT-04,North,Retail,Independent Pharmacies,13,48.28,627.59,0.38,238.48,389.11,1
TXN-00011859,2025-10-29,Vitamins,VIT-08,North,Hospital,Tier-2 Clinics,39,30.69,1196.89,0.1651,197.62,999.27,1
TXN-00010051,2025-10-29,Antifungals,ANT-08,West,Retail,Tier-2 Clinics,21,57.17,1200.66,0.0979,117.57,1083.08,0
TXN-00004403,2025-10-29,Anti-malarial,ANT-05,South,Retail,Independent Pharmacies,41,32.53,1333.67,0.0699,93.21,1240.46,0
TXN-00004674,2025-10-29,Hypertension,HYP-05,North,Retail,Tier-1 Hospitals,55,63.31,3482.27,0.073,254.07,3228.2,0
TXN-00010538,2025-10-29,Diagnostic Aids,DIA-02,East,Government,Tier-2 Clinics,75,144.78,10858.48,0.1417,1538.69,9319.79,0
TXN-00021295,2025-10-29,Neurology,NEU-06,West,Retail,Retail Chains,31,52.33,1622.31,0.0789,127.97,1494.34,0
TXN-00000292,2025-10-29,Anti-malarial,ANT-06,Central,Government,Independent Pharmacies,49,34.01,1666.3,0.2487,414.36,1251.94,0
TXN-00012200,2025-10-29,ENT,ENT-07,North,Hospital,Tier-1 Hospitals,56,65.38,3661.1,0.2288,837.6,2823.5,1
TXN-00010298,2025-10-29,Vaccines,VAC-04,West,Distributor,Retail Chains,5,38.07,190.34,0.1129,21.5,168.84,0
TXN-00001450,2025-10-29,Emergency Care,EME-01,South,Distributor,Public Health,5,46.87,234.33,0.38,89.05,145.29,0
TXN-00023031,2025-10-29,Endocrinology,END-01,West,Distributor,Tier-2 Clinics,26,32.38,841.76,0.362,304.71,537.05,0
TXN-00021926,2025-10-29,Oral Rehydration,ORA-05,West,Retail,Tier-2 Clinics,26,59.11,1536.84,0.0727,111.68,1425.16,0
TXN-00004541,2025-10-29,Anesthesia,ANE-01,West,Hospital,Tier-2 Clinics,8,35.37,282.99,0.2141,60.58,222.41,1
TXN-00021822,2025-10-29,Respiratory,RES-02,East,Government,Retail Chains,19,41.33,785.19,0.1772,139.14,646.05,0
TXN-00002551,2025-10-29,Anti-tubercular,ANT-04,West,Distributor,Tier-1 Hospitals,41,83.66,3429.92,0.2236,766.91,2663.02,1
TXN-00010321,2025-10-29,Dermatology,DER-03,West,Retail,Retail Chains,14,38.8,543.17,0.1544,83.88,459.28,0
TXN-00001513,2025-10-29,Respiratory,RES-03,South,Distributor,Independent Pharmacies,17,33.3,566.05,0.2173,123.0,443.04,0
TXN-00013887,2025-10-29,Psychiatry,PSY-08,East,Distributor,Public Health,14,23.12,323.71,0.1378,44.6,279.11,0
TXN-00020225,2025-10-29,Antidiabetics,ANT-08,North,Hospital,Independent Pharmacies,17,104.76,1780.91,0.1196,212.93,1567.98,0
TXN-00007724,2025-10-30,Rare Disease,RAR-06,East,Retail,Retail Chains,6,31.4,188.4,0.1085,20.43,167.97,0
TXN-00001462,2025-10-30,Antivirals,ANT-07,West,Distributor,Independent Pharmacies,5,29.25,146.25,0.2838,41.51,104.74,0
TXN-00023385,2025-10-30,Antibiotics,ANT-03,East,Retail,Specialty Centers,17,47.4,805.81,0.1499,120.8,685.01,0
TXN-00009508,2025-10-30,ENT,ENT-05,Central,Online,Public Health,33,64.27,2120.92,0.1731,367.11,1753.81,0
TXN-00022430,2025-10-30,Hepatology,HEP-03,North,Distributor,Tier-1 Hospitals,55,192.49,10587.15,0.3706,3923.08,6664.08,1
TXN-00011418,2025-10-30,Antifungals,ANT-07,North,Distributor,Public Health,19,53.06,1008.1,0.1976,199.16,808.93,0
TXN-00023971,2025-10-30,Women Health,WOM-06,North,Hospital,Tier-2 Clinics,6,19.04,114.22,0.357,40.77,73.45,1
TXN-00021838,2025-10-30,Wound Care,WOU-08,West,Hospital,Tier-2 Clinics,18,78.96,1421.25,0.38,540.08,881.18,1
TXN-00015925,2025-10-30,Respiratory,RES-04,Central,Retail,Independent Pharmacies,22,39.25,863.53,0.0973,83.98,779.55,0
TXN-00000856,2025-10-30,Antihistamines,ANT-08,West,Hospital,Independent Pharmacies,11,62.11,683.17,0.2096,143.19,539.98,0
TXN-00007113,2025-10-30,Respiratory,RES-05,East,Retail,Independent Pharmacies,14,36.11,505.56,0.0988,49.94,455.63,0
TXN-00017332,2025-10-30,Antibiotics,ANT-05,North,Retail,Specialty Centers,20,51.18,1023.54,0.2561,262.17,761.37,0
TXN-00006606,2025-10-30,Anesthesia,ANE-06,Central,Hospital,Tier-2 Clinics,10,39.51,395.08,0.1172,46.31,348.77,0
TXN-00017661,2025-10-30,Respiratory,RES-05,West,Government,Independent Pharmacies,25,40.85,1021.15,0.1584,161.79,859.36,0
TXN-00005226,2025-10-30,Hypertension,HYP-01,South,Retail,Retail Chains,49,60.37,2958.03,0.0435,128.76,2829.28,0
TXN-00006672,2025-10-30,Hormonal Therapy,HOR-06,Central,Distributor,Tier-2 Clinics,15,50.29,754.42,0.1366,103.05,651.37,0
TXN-00012750,2025-10-30,Antidiabetics,ANT-01,South,Distributor,Tier-1 Hospitals,26,110.76,2879.63,0.181,521.24,2358.4,0
TXN-00006519,2025-10-30,Endocrinology,END-07,South,Distributor,Retail Chains,36,35.88,1291.59,0.2526,326.29,965.31,1
TXN-00009309,2025-10-30,Antidiabetics,ANT-04,East,Retail,Retail Chains,22,100.14,2203.12,0.3006,662.3,1540.82,1
TXN-00004386,2025-10-30,Anticoagulants,ANT-06,South,Hospital,Tier-2 Clinics,5,32.18,160.92,0.0722,11.62,149.3,0
TXN-00010827,2025-10-30,Oral Rehydration,ORA-07,Central,Distributor,Specialty Centers,51,57.43,2928.98,0.1411,413.31,2515.68,0
TXN-00020266,2025-10-30,Antibiotics,ANT-03,Central,Distributor,Independent Pharmacies,19,48.25,916.7,0.2473,226.74,689.95,1
TXN-00016345,2025-10-30,ENT,ENT-06,North,Retail,Tier-2 Clinics,42,60.95,2559.78,0.1338,342.37,2217.41,1
TXN-00014633,2025-10-30,Rheumatology,RHE-02,West,Hospital,Independent Pharmacies,32,61.82,1978.12,0.0949,187.67,1790.45,0
TXN-00024175,2025-10-30,Minerals,MIN-01,West,Government,Tier-2 Clinics,40,62.38,2495.07,0.2732,681.65,1813.42,1
TXN-00004588,2025-10-30,Hypertension,HYP-05,South,Distributor,Independent Pharmacies,64,59.78,3826.04,0.3359,1285.26,2540.78,1
TXN-00005336,2025-10-30,Cough Cold,COU-01,North,Government,Tier-1 Hospitals,18,99.67,1794.13,0.3696,663.03,1131.11,0
TXN-00020364,2025-10-30,Hypertension,HYP-08,West,Online,Independent Pharmacies,34,60.82,2067.74,0.1618,334.58,1733.16,0
TXN-00012351,2025-10-30,Psychiatry,PSY-07,North,Government,Tier-1 Hospitals,21,26.1,548.17,0.2848,156.13,392.04,1
TXN-00005269,2025-10-30,Oncology Support,ONC-01,East,Government,Independent Pharmacies,12,44.44,533.23,0.241,128.52,404.71,0
TXN-00005482,2025-10-30,Lipid Management,LIP-04,East,Distributor,Tier-2 Clinics,3,103.2,309.59,0.1459,45.18,264.41,0
TXN-00019129,2025-10-30,Probiotics,PRO-03,North,Retail,Specialty Centers,13,30.97,402.66,0.38,153.01,249.65,1
TXN-00014471,2025-10-30,Endocrinology,END-03,North,Retail,Specialty Centers,11,34.37,378.09,0.1516,57.31,320.78,0
TXN-00014087,2025-10-30,Wound Care,WOU-02,Central,Government,Tier-1 Hospitals,27,77.88,2102.68,0.2244,471.83,1630.86,1
TXN-00011792,2025-10-30,Rheumatology,RHE-08,South,Retail,Independent Pharmacies,14,60.59,848.26,0.0446,37.83,810.43,0
TXN-00019869,2025-10-30,Allergy,ALL-03,North,Retail,Tier-2 Clinics,24,54.07,1297.71,0.1904,247.07,1050.65,0
TXN-00010401,2025-10-31,Hypertension,HYP-03,West,Government,Retail Chains,68,70.43,4789.07,0.2974,1424.33,3364.73,1
TXN-00001880,2025-10-31,Analgesics,ANA-01,South,Government,Independent Pharmacies,20,105.05,2100.94,0.1854,389.54,1711.4,0
TXN-00010342,2025-10-31,Women Health,WOM-02,North,Distributor,Retail Chains,5,22.28,111.4,0.2148,23.93,87.47,0
TXN-00007760,2025-10-31,Antihistamines,ANT-03,East,Distributor,Specialty Centers,24,62.76,1506.2,0.2496,376.02,1130.18,1
TXN-00010332,2025-10-31,Neurology,NEU-08,North,Government,Independent Pharmacies,52,53.36,2774.86,0.1853,514.28,2260.57,1
TXN-00012824,2025-10-31,Dermatology,DER-01,West,Retail,Retail Chains,10,33.75,337.52,0.1088,36.73,300.79,0
TXN-00008868,2025-10-31,Oral Rehydration,ORA-05,West,Distributor,Independent Pharmacies,40,59.12,2364.93,0.1763,416.82,1948.11,0
TXN-00008813,2025-10-31,Dental Care,DEN-03,East,Retail,Retail Chains,5,39.39,196.95,0.083,16.35,180.59,0
TXN-00001654,2025-10-31,Minerals,MIN-04,South,Online,Tier-2 Clinics,21,72.25,1517.3,0.2722,413.02,1104.28,1
TXN-00009813,2025-10-31,Dermatology,DER-04,South,Hospital,Retail Chains,19,42.62,809.87,0.2481,200.95,608.92,0
TXN-00010543,2025-10-31,Anesthesia,ANE-04,North,Hospital,Independent Pharmacies,6,41.98,251.91,0.2763,69.59,182.32,0
TXN-00008121,2025-10-31,Psychiatry,PSY-05,North,Retail,Tier-1 Hospitals,17,31.04,527.7,0.0485,25.57,502.13,0
TXN-00024820,2025-10-31,Neurology,NEU-06,West,Government,Tier-2 Clinics,45,53.12,2390.32,0.2003,478.9,1911.42,1
TXN-00000703,2025-10-31,Hepatology,HEP-04,South,Retail,Retail Chains,45,195.02,8775.76,0.2893,2538.98,6236.77,1
TXN-00014313,2025-10-31,Antivirals,ANT-01,North,Distributor,Tier-2 Clinics,8,38.02,304.16,0.2414,73.43,230.73,0
TXN-00020876,2025-10-31,Probiotics,PRO-08,West,Retail,Independent Pharmacies,11,30.25,332.72,0.0744,24.76,307.97,0
TXN-00005533,2025-10-31,Antifungals,ANT-03,South,Retail,Retail Chains,17,66.53,1131.07,0.1184,133.95,997.12,0
TXN-00013020,2025-10-31,Lipid Management,LIP-07,South,Hospital,Tier-2 Clinics,6,106.29,637.73,0.2518,160.57,477.16,1
TXN-00008915,2025-10-31,Oncology Support,ONC-07,West,Hospital,Independent Pharmacies,8,45.84,366.71,0.2278,83.53,283.18,0
TXN-00006382,2025-10-31,Antiplatelets,ANT-08,North,Online,Independent Pharmacies,29,29.12,844.39,0.0725,61.2,783.19,0
TXN-00018298,2025-10-31,Hypertension,HYP-02,Central,Hospital,Specialty Centers,47,58.65,2756.76,0.1155,318.33,2438.43,0
TXN-00014916,2025-10-31,Neurology,NEU-07,Central,Retail,Public Health,24,46.02,1104.45,0.1183,130.64,973.82,0
TXN-00002145,2025-10-31,Cough Cold,COU-05,Central,Retail,Independent Pharmacies,7,94.27,659.87,0.0819,54.05,605.82,0
TXN-00014229,2025-10-31,Respiratory,RES-06,North,Retail,Specialty Centers,15,38.2,573.05,0.1811,103.77,469.27,0
TXN-00001300,2025-10-31,Anti-malarial,ANT-02,West,Retail,Specialty Centers,28,40.53,1134.97,0.2302,261.28,873.69,0
TXN-00018852,2025-10-31,Emergency Care,EME-03,East,Distributor,Tier-1 Hospitals,9,39.55,355.98,0.3127,111.32,244.66,0
TXN-00008673,2025-10-31,Vaccines,VAC-04,East,Hospital,Public Health,3,44.5,133.51,0.1386,18.51,115.0,0
TXN-00005667,2025-10-31,Analgesics,ANA-01,West,Hospital,Specialty Centers,11,123.79,1361.73,0.1282,174.55,1187.18,0
TXN-00008546,2025-10-31,ENT,ENT-08,West,Hospital,Tier-2 Clinics,56,55.88,3129.44,0.2564,802.51,2326.93,0
TXN-00006105,2025-10-31,Wound Care,WOU-01,East,Hospital,Independent Pharmacies,23,79.89,1837.53,0.1961,360.3,1477.23,1
TXN-00015818,2025-10-31,Fertility,FER-08,North,Retail,Public Health,33,61.86,2041.4,0.1623,331.37,1710.03,1
TXN-00018391,2025-10-31,Hypertension,HYP-08,Central,Online,Retail Chains,41,61.23,2510.27,0.2418,607.0,1903.27,0
TXN-00007567,2025-10-31,Antihistamines,ANT-04,South,Hospital,Tier-1 Hospitals,20,63.31,1266.18,0.1075,136.06,1130.12,0
TXN-00006578,2025-10-31,Ophthalmology,OPH-03,North,Online,Tier-2 Clinics,19,33.87,643.52,0.2004,128.94,514.58,1
TXN-00021460,2025-11-01,Anesthesia,ANE-06,East,Retail,Retail Chains,7,36.31,254.16,0.1022,25.98,228.18,0
TXN-00009902,2025-11-01,Immunology,IMM-06,Central,Distributor,Independent Pharmacies,54,44.9,2424.56,0.145,351.58,2072.97,0
TXN-00009887,2025-11-01,Antivirals,ANT-04,North,Retail,Retail Chains,6,35.59,213.52,0.206,43.98,169.55,1
TXN-00002679,2025-11-01,Antihistamines,ANT-07,South,Hospital,Retail Chains,16,60.28,964.53,0.1554,149.89,814.64,0
TXN-00014924,2025-11-01,Anti-malarial,ANT-04,South,Retail,Tier-2 Clinics,30,38.65,1159.41,0.2015,233.67,925.74,0
TXN-00012217,2025-11-01,Endocrinology,END-06,South,Online,Tier-1 Hospitals,5,37.13,185.66,0.1821,33.8,151.86,0
TXN-00008504,2025-11-01,Respiratory,RES-03,South,Online,Public Health,5,38.93,194.67,0.18,35.03,159.64,0
TXN-00002751,2025-11-01,Probiotics,PRO-05,South,Distributor,Public Health,20,29.6,592.07,0.1798,106.45,485.62,0
TXN-00001297,2025-11-01,Oncology Support,ONC-04,North,Distributor,Tier-2 Clinics,5,50.35,251.75,0.2515,63.32,188.43,0
TXN-00002794,2025-11-01,Lipid Management,LIP-04,North,Distributor,Tier-2 Clinics,7,110.16,771.1,0.2557,197.17,573.93,0
TXN-00024766,2025-11-01,Antihistamines,ANT-02,East,Retail,Tier-1 Hospitals,7,59.75,418.22,0.2263,94.65,323.57,1
TXN-00009342,2025-11-01,Anti-malarial,ANT-07,East,Government,Tier-1 Hospitals,39,32.97,1285.95,0.1861,239.29,1046.65,0
TXN-00009607,2025-11-01,Critical Care,CRI-06,South,Retail,Retail Chains,5,36.0,180.01,0.0883,15.9,164.11,0
TXN-00023819,2025-11-01,Allergy,ALL-03,North,Hospital,Retail Chains,32,56.91,1821.1,0.1543,280.92,1540.17,0
TXN-00017473,2025-11-01,Anticoagulants,ANT-03,East,Distributor,Tier-1 Hospitals,1,38.84,38.84,0.1088,4.23,34.61,0
TXN-00005755,2025-11-01,Cardiology,CAR-08,South,Retail,Tier-2 Clinics,7,81.02,567.15,0.2276,129.1,438.05,0
TXN-00016484,2025-11-01,Antihistamines,ANT-03,South,Distributor,Retail Chains,25,62.97,1574.18,0.2133,335.83,1238.35,0
TXN-00023700,2025-11-01,Lipid Management,LIP-05,East,Online,Independent Pharmacies,5,100.41,502.04,0.1079,54.18,447.86,0
TXN-00018419,2025-11-01,Cardiology,CAR-07,North,Retail,Tier-2 Clinics,14,71.15,996.15,0.1726,171.96,824.19,0
TXN-00003684,2025-11-01,Antifungals,ANT-03,North,Distributor,Tier-2 Clinics,17,58.14,988.4,0.1967,194.39,794.02,0
TXN-00000519,2025-11-01,Antihistamines,ANT-05,Central,Distributor,Public Health,22,62.26,1369.63,0.1624,222.38,1147.24,0
TXN-00001732,2025-11-01,Insulin,INS-04,South,Retail,Public Health,11,113.47,1248.14,0.252,314.54,933.6,0
TXN-00012647,2025-11-01,Antihistamines,ANT-08,West,Online,Specialty Centers,9,54.61,491.48,0.2917,143.38,348.09,0
TXN-00017413,2025-11-01,ENT,ENT-01,North,Hospital,Tier-2 Clinics,44,57.2,2516.92,0.111,279.48,2237.44,0
TXN-00017305,2025-11-02,ENT,ENT-03,West,Retail,Independent Pharmacies,37,66.94,2476.65,0.1334,330.36,2146.29,0
TXN-00011647,2025-11-02,Neurology,NEU-02,West,Distributor,Independent Pharmacies,32,48.7,1558.28,0.1805,281.23,1277.04,0
TXN-00004873,2025-11-02,Emergency Care,EME-08,West,Hospital,Tier-1 Hospitals,5,47.08,235.42,0.1239,29.16,206.26,0
TXN-00020379,2025-11-02,Antifungals,ANT-06,West,Distributor,Tier-2 Clinics,19,55.62,1056.76,0.1526,161.31,895.45,0
TXN-00003989,2025-11-02,Diagnostic Aids,DIA-04,North,Distributor,Public Health,74,154.91,11463.39,0.38,4356.09,7107.3,0
TXN-00012053,2025-11-02,Anesthesia,ANE-04,Central,Hospital,Tier-1 Hospitals,8,33.13,265.03,0.1335,35.38,229.65,0
TXN-00008643,2025-11-02,Wound Care,WOU-05,West,Retail,Tier-2 Clinics,15,81.49,1222.32,0.2363,288.87,933.45,0
TXN-00020466,2025-11-02,Women Health,WOM-02,Central,Retail,Independent Pharmacies,6,18.28,109.67,0.1338,14.68,95.0,0
TXN-00011491,2025-11-02,Anticoagulants,ANT-03,Central,Retail,Tier-2 Clinics,3,32.81,98.43,0.1529,15.05,83.38,0
TXN-00000879,2025-11-02,Antifungals,ANT-05,Central,Distributor,Tier-2 Clinics,17,49.58,842.92,0.1433,120.77,722.15,0
TXN-00020227,2025-11-02,Lipid Management,LIP-04,West,Hospital,Tier-2 Clinics,6,107.17,643.0,0.0856,55.04,587.96,0
TXN-00016271,2025-11-02,Antibiotics,ANT-03,West,Retail,Independent Pharmacies,14,53.05,742.68,0.2105,156.36,586.31,0
TXN-00007719,2025-11-02,Antifungals,ANT-08,West,Retail,Specialty Centers,9,53.19,478.69,0.1736,83.11,395.59,0
TXN-00024555,2025-11-02,Anticoagulants,ANT-06,West,Hospital,Independent Pharmacies,4,30.5,122.0,0.2155,26.29,95.72,0
TXN-00013372,2025-11-02,Hypertension,HYP-04,West,Distributor,Tier-2 Clinics,58,62.45,3622.15,0.237,858.42,2763.73,1
TXN-00023344,2025-11-02,Analgesics,ANA-08,East,Online,Tier-1 Hospitals,11,127.21,1399.35,0.3448,482.55,916.8,1
TXN-00004080,2025-11-02,Antidiabetics,ANT-03,North,Distributor,Independent Pharmacies,26,88.51,2301.13,0.3229,743.0,1558.13,0
TXN-00020244,2025-11-02,Antihistamines,ANT-03,South,Retail,Tier-2 Clinics,21,55.52,1165.85,0.1348,157.12,1008.73,0
TXN-00020248,2025-11-02,Probiotics,PRO-03,Central,Retail,Tier-1 Hospitals,15,29.22,438.28,0.2239,98.15,340.13,1
TXN-00024190,2025-11-02,Anti-malarial,ANT-04,South,Online,Tier-2 Clinics,28,34.84,975.59,0.0848,82.74,892.84,0
TXN-00009298,2025-11-02,Antivirals,ANT-01,North,Retail,Retail Chains,2,38.46,76.92,0.3457,26.59,50.33,0
TXN-00008848,2025-11-02,Antihistamines,ANT-07,West,Retail,Specialty Centers,10,56.15,561.49,0.097,54.46,507.03,0
TXN-00015678,2025-11-02,Cough Cold,COU-02,West,Hospital,Retail Chains,9,90.3,812.73,0.1753,142.48,670.25,0
TXN-00005592,2025-11-02,Women Health,WOM-03,North,Distributor,Independent Pharmacies,10,23.68,236.84,0.1601,37.92,198.91,0
TXN-00009088,2025-11-02,Critical Care,CRI-01,North,Retail,Tier-1 Hospitals,7,39.67,277.69,0.12,33.32,244.38,0
TXN-00024341,2025-11-02,Nephrology,NEP-07,West,Online,Tier-2 Clinics,16,114.46,1831.31,0.2171,397.63,1433.68,0
TXN-00000153,2025-11-02,Antihistamines,ANT-04,South,Hospital,Tier-2 Clinics,14,58.31,816.4,0.27,220.43,595.97,0
TXN-00013893,2025-11-02,Dental Care,DEN-03,West,Retail,Independent Pharmacies,3,41.06,123.18,0.38,46.81,76.37,1
TXN-00012358,2025-11-02,Lipid Management,LIP-04,North,Distributor,Tier-1 Hospitals,2,98.55,197.1,0.2283,45.0,152.09,1
TXN-00018451,2025-11-02,Hepatology,HEP-05,North,Retail,Tier-1 Hospitals,43,217.26,9342.09,0.1384,1292.8,8049.28,0
TXN-00005835,2025-11-02,Urology,URO-08,North,Retail,Public Health,6,74.4,446.38,0.0947,42.28,404.1,0
TXN-00004178,2025-11-02,Fertility,FER-05,West,Distributor,Tier-1 Hospitals,50,60.96,3048.23,0.2481,756.22,2292.01,0
TXN-00008163,2025-11-02,Neurology,NEU-02,East,Retail,Public Health,23,49.53,1139.18,0.0882,100.47,1038.71,0
TXN-00016350,2025-11-02,Lipid Management,LIP-07,West,Distributor,Public Health,2,101.06,202.12,0.1121,22.66,179.47,0
TXN-00000018,2025-11-02,Cardiology,CAR-01,North,Hospital,Tier-1 Hospitals,7,74.33,520.33,0.0955,49.71,470.62,0
TXN-00005529,2025-11-02,Gastrointestinal,GAS-03,North,Distributor,Tier-1 Hospitals,41,29.51,1210.02,0.2965,358.73,851.29,0
TXN-00016884,2025-11-02,Oral Rehydration,ORA-06,North,Retail,Retail Chains,31,63.79,1977.58,0.0979,193.61,1783.96,0
TXN-00015983,2025-11-02,Lipid Management,LIP-03,North,Distributor,Tier-1 Hospitals,5,134.52,672.58,0.2721,183.03,489.55,0
TXN-00021848,2025-11-02,Rheumatology,RHE-01,East,Retail,Independent Pharmacies,16,70.0,1120.04,0.1367,153.15,966.9,0
TXN-00009985,2025-11-02,Dental Care,DEN-01,West,Distributor,Independent Pharmacies,3,46.44,139.33,0.1964,27.36,111.97,0
TXN-00000452,2025-11-02,Weight Management,WEI-04,North,Retail,Independent Pharmacies,48,42.61,2045.39,0.1718,351.31,1694.08,0
TXN-00005447,2025-11-02,Antihistamines,ANT-02,East,Government,Public Health,31,61.95,1920.36,0.3292,632.11,1288.24,1
TXN-00012660,2025-11-02,Antidiabetics,ANT-06,North,Retail,Retail Chains,20,100.95,2019.02,0.1684,339.95,1679.07,1
TXN-00000913,2025-11-02,Anti-malarial,ANT-03,South,Retail,Retail Chains,36,39.55,1423.72,0.071,101.1,1322.63,0
TXN-00021548,2025-11-02,Sleep Care,SLE-01,Central,Retail,Tier-2 Clinics,7,46.35,324.48,0.2648,85.92,238.56,0
TXN-00021229,2025-11-02,Antibiotics,ANT-06,Central,Distributor,Tier-2 Clinics,18,44.54,801.66,0.098,78.55,723.1,0
TXN-00004308,2025-11-02,Antivirals,ANT-06,South,Online,Tier-1 Hospitals,7,36.12,252.86,0.1323,33.44,219.42,0
TXN-00016446,2025-11-02,Immunology,IMM-03,North,Hospital,Independent Pharmacies,31,41.69,1292.43,0.1977,255.54,1036.9,0
TXN-00006379,2025-11-02,Dermatology,DER-03,North,Distributor,Public Health,27,36.08,974.16,0.1729,168.45,805.71,1
TXN-00015178,2025-11-03,Dermatology,DER-08,West,Retail,Independent Pharmacies,11,38.31,421.45,0.2713,114.33,307.12,1
TXN-00009187,2025-11-03,Rheumatology,RHE-01,West,Retail,Public Health,24,59.95,1438.9,0.1234,177.51,1261.39,0
TXN-00011861,2025-11-03,Allergy,ALL-06,East,Retail,Independent Pharmacies,20,63.16,1263.18,0.38,480.01,783.17,0
TXN-00017455,2025-11-03,Pediatrics,PED-06,East,Online,Independent Pharmacies,12,54.44,653.23,0.2636,172.22,481.02,0
TXN-00015044,2025-11-03,Dermatology,DER-05,West,Distributor,Independent Pharmacies,12,35.31,423.77,0.2318,98.23,325.54,1
TXN-00018388,2025-11-03,ENT,ENT-04,West,Distributor,Independent Pharmacies,69,55.84,3853.22,0.1746,672.81,3180.41,1
TXN-00008009,2025-11-03,Antivirals,ANT-01,South,Hospital,Tier-2 Clinics,8,34.83,278.67,0.1758,48.98,229.68,0
TXN-00019556,2025-11-03,Respiratory,RES-05,South,Retail,Retail Chains,22,43.9,965.88,0.1956,188.88,777.0,1
TXN-00008850,2025-11-03,Wound Care,WOU-03,East,Retail,Independent Pharmacies,7,77.58,543.08,0.2512,136.42,406.66,0
TXN-00000430,2025-11-03,Analgesics,ANA-02,East,Distributor,Public Health,20,103.21,2064.13,0.2291,472.82,1591.32,0
TXN-00023490,2025-11-03,Allergy,ALL-04,North,Government,Retail Chains,27,62.44,1685.88,0.1555,262.13,1423.75,0
TXN-00003098,2025-11-03,Rheumatology,RHE-01,West,Online,Retail Chains,16,72.72,1163.49,0.0948,110.27,1053.21,0
TXN-00020461,2025-11-03,Antidiabetics,ANT-03,Central,Distributor,Tier-1 Hospitals,38,80.17,3046.37,0.2148,654.28,2392.09,1
TXN-00024572,2025-11-03,Rheumatology,RHE-06,South,Retail,Independent Pharmacies,18,68.44,1231.86,0.2663,328.0,903.86,0
TXN-00021205,2025-11-03,Gastrointestinal,GAS-04,Central,Distributor,Public Health,32,28.71,918.76,0.1408,129.33,789.43,0
TXN-00012126,2025-11-03,Hormonal Therapy,HOR-06,North,Retail,Tier-1 Hospitals,12,52.03,624.4,0.2542,158.73,465.67,0
TXN-00011374,2025-11-03,Antihistamines,ANT-01,South,Distributor,Tier-1 Hospitals,17,58.98,1002.65,0.1591,159.49,843.17,0
TXN-00001054,2025-11-03,Gastrointestinal,GAS-01,North,Distributor,Tier-1 Hospitals,31,30.13,933.99,0.2402,224.33,709.66,0
TXN-00009327,2025-11-03,Lipid Management,LIP-07,South,Distributor,Tier-1 Hospitals,7,107.89,755.2,0.38,286.98,468.22,0
